cmpt_0,cmpt_1,logl,logv,weight,stepsize,acceptrate,acceptrate_deriv
-2.6933040788909430e+01,-4.7031720505239463e+01,-2.1823051532351908e+01,-6.3436079317555416e+00,5.8529554852132458e-13,1.9963289288041705e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.4016067811282824e+01,3.1316671615551229e+01,-2.1726935166470401e+01,-6.3456079317555103e+00,6.4305695460578804e-13,1.9470393919315864e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.4016067811282824e+01,3.1316671615551229e+01,-2.1726935166470401e+01,-6.3476079317555349e+00,6.4177212595348743e-13,1.8989668180604696e-23,0.0000000000000000e+00,0.0000000000000000e+00
-2.2273274195118525e+01,-4.8968334993857219e+01,-2.1606177310459572e+01,-6.3496079317555427e+00,7.2269779895302732e-13,1.8520811602672556e-23,0.0000000000000000e+00,0.0000000000000000e+00
-3.6700539375231664e+01,3.9256979889505814e+01,-2.1576394735641770e+01,-6.3516079317555469e+00,7.4305772055905689e-13,1.8063531134895663e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.9990357775964220e+01,1.9355578147121765e+01,-2.1504565813143021e+01,-6.3536079317555512e+00,7.9679915837385076e-13,1.7617540962095911e-23,0.0000000000000000e+00,0.0000000000000000e+00
3.6217737884156676e+01,3.9465495975031708e+01,-2.1482443983255411e+01,-6.3556079317555128e+00,8.1299461011400387e-13,1.7182562325897092e-23,0.0000000000000000e+00,0.0000000000000000e+00
3.9209136413998479e+01,3.6366002863879302e+01,-2.1435407146387895e+01,-6.3576079317555099e+00,8.5044633933700424e-13,1.6758323350491822e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.5820439578643501e+01,-2.7557297583214289e+01,-2.1430781099601543e+01,-6.3596079317555736e+00,8.5268258617262103e-13,1.6344558872710322e-23,0.0000000000000000e+00,0.0000000000000000e+00
2.0828710977990273e+01,-4.8939959956984559e+01,-2.1280968841231324e+01,-6.3616079317555352e+00,9.8851085311063176e-13,1.5941010276284803e-23,0.0000000000000000e+00,0.0000000000000000e+00
-3.4787688958890385e+01,4.0082556253181124e+01,-2.1220167527701467e+01,-6.3636079317555003e+00,1.0483795186623467e-12,1.5547425330205880e-23,0.0000000000000000e+00,0.0000000000000000e+00
3.3040711953813975e+01,-4.1431113005352287e+01,-2.1177323289637688e+01,-6.3656079317555019e+00,1.0920862902053698e-12,1.5163558031069974e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.1561255852008948e+01,3.2819033639553538e+01,-2.1158329218403274e+01,-6.3676079317555923e+00,1.1108038759424999e-12,1.4789168449319184e-23,0.0000000000000000e+00,0.0000000000000000e+00
-2.0104933649646135e+01,4.8628492439170600e+01,-2.0980887603067529e+01,-6.3696079317554917e+00,1.3238254071466923e-12,1.4424022579277502e-23,0.0000000000000000e+00,0.0000000000000000e+00
2.0319507413297099e+01,4.8322103546994533e+01,-2.0875734796879289e+01,-6.3716079317555234e+00,1.4676733433737767e-12,1.4067892192889646e-23,0.0000000000000000e+00,0.0000000000000000e+00
-1.9780969575703246e+01,4.8395808900154499e+01,-2.0803399815527655e+01,-6.3736079317555481e+00,1.5746190478579169e-12,1.3720554697071092e-23,0.0000000000000000e+00,0.0000000000000000e+00
-1.9780969575703246e+01,4.8395808900154499e+01,-2.0803399815527655e+01,-6.3756079317555123e+00,1.5714729569019117e-12,1.3381792994580163e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.9701346600747506e+01,-1.5901507775589963e+01,-2.0751603450575718e+01,-6.3776079317555521e+00,1.6517077184986344e-12,1.3051395348325170e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.7265602889896009e+01,2.1638085021192786e+01,-2.0647414132900369e+01,-6.3796079317554968e+00,1.8294201363761751e-12,1.2729155249021849e-23,0.0000000000000000e+00,0.0000000000000000e+00
3.0784831127887990e+01,4.1752233906854599e+01,-2.0590968752178203e+01,-6.3816079317555641e+00,1.9317849730338883e-12,1.2414871286118329e-23,0.0000000000000000e+00,0.0000000000000000e+00
-2.4784601493016673e+01,-4.5525369476468939e+01,-2.0570373118935073e+01,-6.3836079317555363e+00,1.9680438211721776e-12,1.2108347021906986e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.9871741347198800e+01,1.4076137225741370e+01,-2.0562835554250803e+01,-6.3856079317555192e+00,1.9789722215692156e-12,1.1809390868744476e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.6463455555452562e+01,-2.2731051717363325e+01,-2.0513961504906611e+01,-6.3876079317555110e+00,2.0739431098384217e-12,1.1517815969303222e-23,0.0000000000000000e+00,0.0000000000000000e+00
-3.0295669931379400e+01,4.1915525561022257e+01,-2.0509888931490782e+01,-6.3896079317555747e+00,2.0782459666467364e-12,1.1233440079779507e-23,0.0000000000000000e+00,0.0000000000000000e+00
-3.0295669931379400e+01,4.1915525561022257e+01,-2.0509888931490782e+01,-6.3916079317555372e+00,2.0740936284358423e-12,1.0956085455985158e-23,0.0000000000000000e+00,0.0000000000000000e+00
-1.5807456494927013e+01,4.9193362032409773e+01,-2.0485507177705529e+01,-6.3936079317554855e+00,2.1210388801634118e-12,1.0685578742251642e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.8046525174952485e+01,-1.8782490658351907e+01,-2.0442447116843901e+01,-6.3956079317555394e+00,2.2099415502497264e-12,1.0421750863077137e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.8046525174952485e+01,-1.8782490658351907e+01,-2.0442447116843901e+01,-6.3976079317555534e+00,2.2055260840871828e-12,1.0164436917448833e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.5202788410531255e+01,2.4485405305759787e+01,-2.0350330198624743e+01,-6.3996079317554804e+00,2.4135120902893834e-12,9.9134760757744322e-24,0.0000000000000000e+00,0.0000000000000000e+00
-2.7432107691009165e+01,4.3297403624273258e+01,-2.0272122898123577e+01,-6.4016079317555423e+00,2.6046291026553841e-12,9.6687114793584182e-24,0.0000000000000000e+00,0.0000000000000000e+00
-2.7432107691009165e+01,4.3297403624273258e+01,-2.0272122898123577e+01,-6.4036079317555332e+00,2.5994250502371968e-12,9.4299901423602681e-24,0.0000000000000000e+00,0.0000000000000000e+00
2.4278127249575331e+01,-4.5123584906316310e+01,-2.0264021320972347e+01,-6.4056079317555144e+00,2.6153341286077667e-12,9.1971628561733198e-24,0.0000000000000000e+00,0.0000000000000000e+00
4.4688939735848535e+01,-2.4962777231281024e+01,-2.0237402342316123e+01,-6.4076079317555923e+00,2.6805200973154169e-12,8.9700840961645351e-24,0.0000000000000000e+00,0.0000000000000000e+00
-4.0103055219669336e+01,-3.1692377806122217e+01,-2.0199503678040983e+01,-6.4096079317554731e+00,2.7784952554214803e-12,8.7486119307168661e-24,0.0000000000000000e+00,0.0000000000000000e+00
-4.0103055219669336e+01,-3.1692377806122217e+01,-2.0199503678040983e+01,-6.4116079317555839e+00,2.7729438181980372e-12,8.5326079325173793e-24,0.0000000000000000e+00,0.0000000000000000e+00
-4.0103055219669336e+01,-3.1692377806122217e+01,-2.0199503678040983e+01,-6.4136079317554824e+00,2.7674034727541454e-12,8.3219370920356729e-24,0.0000000000000000e+00,0.0000000000000000e+00
-2.5094845945417799e+01,4.4412535143453077e+01,-2.0147317287715335e+01,-6.4156079317555195e+00,2.9098335972060824e-12,8.1164677331385258e-24,0.0000000000000000e+00,0.0000000000000000e+00
-3.0254262248762821e+01,-4.0787579533601559e+01,-2.0030929575385741e+01,-6.4176079317555850e+00,3.2624668405700834e-12,7.9160714307880351e-24,0.0000000000000000e+00,0.0000000000000000e+00
1.8073984224904560e+01,4.7384754341354999e+01,-1.9996113682015103e+01,-6.4196079317554835e+00,3.3713036258422194e-12,7.7206229307717782e-24,0.0000000000000000e+00,0.0000000000000000e+00
-1.8784343767415475e+01,-4.7047170752216623e+01,-1.9967633666055139e+01,-6.4216079317555836e+00,3.4617682661975586e-12,7.5300000714148549e-24,0.0000000000000000e+00,0.0000000000000000e+00
9.5170328434042499e+00,-4.9679938112362343e+01,-1.9929545258204740e+01,-6.4236079317554919e+00,3.5889795922964376e-12,7.3440837072248664e-24,0.0000000000000000e+00,0.0000000000000000e+00
4.0444275290259803e+01,-3.0203735203800512e+01,-1.9876219553329893e+01,-6.4256079317555175e+00,3.7779956997461559e-12,7.1627576344221037e-24,0.0000000000000000e+00,0.0000000000000000e+00
1.1944069543115832e+01,-4.9039268662592335e+01,-1.9873747774315291e+01,-6.4276079317555537e+00,3.7797784993450751e-12,6.9859085183084014e-24,0.0000000000000000e+00,0.0000000000000000e+00
3.0057880474326403e+01,-4.0504891360970191e+01,-1.9856806447116252e+01,-6.4296079317555188e+00,3.8366774208242383e-12,6.8134258224292589e-24,0.0000000000000000e+00,0.0000000000000000e+00
-3.2412783298919287e+01,3.8510671488865142e+01,-1.9804496131781761e+01,-6.4316079317555346e+00,4.0346398950205854e-12,6.6452017394849668e-24,0.0000000000000000e+00,0.0000000000000000e+00
3.6023714401591214e+01,-3.5120168450147403e+01,-1.9791865589522498e+01,-6.4336079317555477e+00,4.0777590890640900e-12,6.4811311239475228e-24,0.0000000000000000e+00,0.0000000000000000e+00
3.6023714401591214e+01,-3.5120168450147403e+01,-1.9791865589522498e+01,-6.4356079317555039e+00,4.0696117209700381e-12,6.3211114263412664e-24,0.0000000000000000e+00,0.0000000000000000e+00
3.7278401388089300e+01,3.3602708445584760e+01,-1.9730300557904162e+01,-6.4376079317555277e+00,4.3193832517649429e-12,6.1650426291461100e-24,0.0000000000000000e+00,0.0000000000000000e+00
-4.9420077292918272e+01,-8.4552657736059853e+00,-1.9705372227953447e+01,-6.4396079317555399e+00,4.4195635913202261e-12,6.0128271842833362e-24,0.0000000000000000e+00,0.0000000000000000e+00
4.9240351994325657e+01,-9.2158723658154358e+00,-1.9683917273192257e+01,-6.4416079317555717e+00,4.5063878434722361e-12,5.8643699521448730e-24,0.0000000000000000e+00,0.0000000000000000e+00
-3.5975840331173901e+00,-4.9884915249073515e+01,-1.9643431334664744e+01,-6.4436079317555288e+00,4.6832009954273349e-12,5.7195781421279401e-24,0.0000000000000000e+00,0.0000000000000000e+00
-4.9719697970068346e+01,-3.9591216282423236e+00,-1.9574809484761975e+01,-6.4456079317555028e+00,5.0058323338537321e-12,5.5783612546379043e-24,0.0000000000000000e+00,0.0000000000000000e+00
-4.9468627240174875e+01,-6.3164089693449608e+00,-1.9571404949728770e+01,-6.4476079317555337e+00,5.0128681405987171e-12,5.4406310245230850e-24,0.0000000000000000e+00,0.0000000000000000e+00
3.9554099433428590e+01,-3.0364126265231544e+01,-1.9568729162454201e+01,-6.4496079317555051e+00,5.0162569180147337e-12,5.3063013659061596e-24,0.0000000000000000e+00,0.0000000000000000e+00
-4.6275726921396256e+01,-1.8485216712826613e+01,-1.9551925128370812e+01,-6.4516079317555350e+00,5.0910701589536963e-12,5.1752883183776916e-24,0.0000000000000000e+00,0.0000000000000000e+00
-1.3966075925887711e+01,4.7678687001151133e+01,-1.9477736787858792e+01,-6.4536079317555899e+00,5.4721762887583684e-12,5.0475099945181391e-24,0.0000000000000000e+00,0.0000000000000000e+00
-4.8110412438287071e+01,1.2059753022783969e+01,-1.9436441573014971e+01,-6.4556079317555257e+00,5.6914873499433948e-12,4.9228865287155534e-24,0.0000000000000000e+00,0.0000000000000000e+00
-3.1892678408643405e+01,-3.7983274311241225e+01,-1.9435554750652535e+01,-6.4576079317554758e+00,5.6851552385375305e-12,4.8013400272469689e-24,0.0000000000000000e+00,0.0000000000000000e+00
3.4514327052597949e+01,-3.5541476326315703e+01,-1.9408370989990573e+01,-6.4596079317555395e+00,5.8301468818210581e-12,4.6827945195922940e-24,0.0000000000000000e+00,0.0000000000000000e+00
-2.8279235648894264e+01,4.0653522698392706e+01,-1.9398314816623920e+01,-6.4616079317555375e+00,5.8773052588289714e-12,4.5671759109502600e-24,0.0000000000000000e+00,0.0000000000000000e+00
-1.0393731317984606e+01,-4.8366919260370686e+01,-1.9373137080500157e+01,-6.4636079317555444e+00,6.0151188229645489e-12,4.4544119359267612e-24,0.0000000000000000e+00,0.0000000000000000e+00
4.8138946260701907e+01,1.0789592305132366e+01,-1.9305061679260390e+01,-6.4656079317555033e+00,6.4259951433530512e-12,4.3444321133666294e-24,0.0000000000000000e+00,0.0000000000000000e+00
7.0513919465752366e+00,4.8761693524403945e+01,-1.9273318852012419e+01,-6.4676079317555502e+00,6.6199931298447772e-12,4.2371677023006161e-24,0.0000000000000000e+00,0.0000000000000000e+00
4.8714455676438320e+01,-7.2547617222811498e+00,-1.9264843230745548e+01,-6.4696079317555526e+00,6.6630007985409138e-12,4.1325516589800534e-24,0.0000000000000000e+00,0.0000000000000000e+00
4.6670064213789452e+01,1.4890355647931731e+01,-1.9135282358457417e+01,-6.4716079317555089e+00,7.5695288447385534e-12,4.0305185949723248e-24,0.0000000000000000e+00,0.0000000000000000e+00
-1.2298093901373230e+01,-4.7396887486601699e+01,-1.9124734718374672e+01,-6.4736079317555122e+00,7.6345077654885610e-12,3.9310047362909669e-24,0.0000000000000000e+00,0.0000000000000000e+00
-1.2298093901373230e+01,-4.7396887486601699e+01,-1.9124734718374672e+01,-6.4756079317555777e+00,7.6192540087983544e-12,3.8339478835348529e-24,0.0000000000000000e+00,0.0000000000000000e+00
-2.0851749633008470e+01,-4.4278771348159303e+01,-1.9113219707553014e+01,-6.4776079317554665e+00,7.6920972959044191e-12,3.7392873730115416e-24,0.0000000000000000e+00,0.0000000000000000e+00
5.5099038683703583e+00,-4.8603968165620273e+01,-1.9099718243668359e+01,-6.4796079317555906e+00,7.7810784007379244e-12,3.6469640388204955e-24,0.0000000000000000e+00,0.0000000000000000e+00
4.5743149098834088e+01,1.7288929065870207e+01,-1.9092908221866089e+01,-6.4816079317554642e+00,7.8185957147064043e-12,3.5569201758724647e-24,0.0000000000000000e+00,0.0000000000000000e+00
-6.0436075869921222e+00,-4.8433669845795144e+01,-1.9047922270236977e+01,-6.4836079317555493e+00,8.1620136872970196e-12,3.4690995038219306e-24,0.0000000000000000e+00,0.0000000000000000e+00
-4.7196693335772075e+01,-1.2200516085159890e+01,-1.9018096706127587e+01,-6.4856079317555650e+00,8.3923156034705431e-12,3.3834471318900563e-24,0.0000000000000000e+00,0.0000000000000000e+00
-4.5399602787855841e+01,1.7692841004265404e+01,-1.9006997213738316e+01,-6.4876079317555355e+00,8.4690299167549971e-12,3.2999095245561631e-24,0.0000000000000000e+00,0.0000000000000000e+00
2.9761280979356886e+01,3.8569276346395256e+01,-1.9002809050335976e+01,-6.4896079317554722e+00,8.4875818279769684e-12,3.2184344680962873e-24,0.0000000000000000e+00,0.0000000000000000e+00
-2.4316140882172050e+01,4.2105630850331600e+01,-1.8956988716781979e+01,-6.4916079317555599e+00,8.8677798602808504e-12,3.1389710379479033e-24,0.0000000000000000e+00,0.0000000000000000e+00
